18:21:29;3,70;0,70;0,5;0,64;0,71;9,0;7,7;7,8;9,2;5
18:21:59;3,70;-0,30;0,0;0,71;0,68;9,0;7,7;7,9;9,2;0
18:22:29;3,70;-0,50;2,8;0,72;0,67;9,0;7,7;7,9;9,2;28
18:23:00;3,70;-0,50;4,9;0,72;0,67;9,0;7,7;7,9;9,2;49
18:23:30;3,70;-0,50;5,2;0,72;0,67;9,0;7,5;7,8;9,2;52
18:24:00;3,70;0,40;5,2;0,67;0,71;9,0;7,4;7,9;9,2;52
18:24:30;3,70;0,50;3,3;0,66;0,71;9,0;7,2;7,8;9,2;33
18:25:00;3,80;0,50;2,1;0,66;0,71;9,0;7,2;7,9;9,2;21
18:25:30;3,80;0,60;1,5;0,66;0,72;9,0;7,0;7,9;9,2;15
18:26:00;3,80;0,60;1,2;0,66;0,72;8,9;6,9;7,9;9,2;12
18:26:30;3,90;0,70;1,0;0,65;0,72;9,0;6,9;7,9;9,2;10
18:27:00;3,90;0,70;0,8;0,65;0,72;9,0;6,9;7,9;9,2;8
18:27:30;3,80;0,50;0,7;0,67;0,72;8,9;6,9;7,9;9,2;7
18:28:00;3,80;0,50;0,6;0,67;0,72;8,9;6,9;7,9;9,3;6
18:28:30;3,80;0,60;0,6;0,66;0,72;8,9;6,9;7,9;9,2;6
18:29:00;3,80;1,10;0,5;0,64;0,75;8,9;6,9;8,0;9,2;5
18:29:30;3,80;1,40;0,0;0,62;0,76;8,9;6,9;8,0;9,2;0
18:30:00;3,80;1,40;0,0;0,62;0,76;8,9;7,1;8,0;9,2;0
18:30:30;3,80;1,30;0,0;0,63;0,76;8,9;7,1;8,0;9,2;0
18:31:00;3,80;1,40;0,0;0,62;0,76;8,9;7,1;8,0;9,2;0
18:31:30;3,70;1,30;0,0;0,63;0,76;8,8;7,2;8,0;9,2;0
18:32:00;3,70;1,30;0,0;0,63;0,76;8,9;7,2;8,0;9,2;0
18:32:30;3,70;1,30;0,0;0,63;0,76;8,9;7,3;8,0;9,2;0
18:33:00;3,70;1,30;0,0;0,63;0,76;8,9;7,3;8,0;9,2;0
18:33:30;3,70;1,30;0,0;0,63;0,76;8,9;7,3;8,1;9,2;0
18:34:00;3,70;1,50;0,0;0,62;0,77;8,9;7,4;8,0;9,2;0
18:34:30;3,70;1,50;0,0;0,62;0,77;8,9;7,4;8,1;9,2;0
18:35:00;3,70;1,50;0,0;0,62;0,77;8,9;7,5;8,1;9,2;0
18:35:30;3,70;1,50;0,0;0,62;0,77;8,9;7,5;8,1;9,2;0
18:36:00;3,70;1,50;0,0;0,62;0,77;8,9;7,6;8,1;9,2;0
18:36:30;3,70;1,50;0,0;0,62;0,77;8,9;7,5;8,1;9,2;0
18:37:00;3,60;1,50;0,0;0,62;0,77;8,9;7,7;8,1;9,2;0
18:37:30;3,60;1,40;0,0;0,62;0,76;8,9;7,7;8,1;9,2;0
18:38:00;3,60;1,50;0,0;0,62;0,77;8,9;7,7;8,1;9,2;0
18:38:30;3,60;1,50;0,0;0,62;0,77;8,9;7,7;8,1;9,2;0
18:39:00;3,60;1,40;0,0;0,62;0,76;8,9;7,7;8,1;9,2;0
18:39:30;3,60;1,40;0,0;0,62;0,76;8,9;7,7;8,1;9,2;0
18:40:00;3,60;1,40;0,0;0,62;0,76;8,9;7,7;8,1;9,2;0
18:40:30;3,60;0,80;0,0;0,65;0,73;8,9;7,9;8,2;9,2;0
18:41:00;3,50;0,80;0,0;0,65;0,73;8,9;8,0;8,2;9,2;0
18:41:30;3,50;0,70;0,0;0,65;0,72;8,9;8,0;8,2;9,2;0
18:42:00;3,50;0,70;0,0;0,65;0,72;8,9;8,1;8,2;9,2;0
18:42:30;3,50;0,70;0,0;0,65;0,72;8,9;8,1;8,2;9,2;0
18:43:00;3,50;-0,50;0,0;1,20;1,15;8,9;8,1;8,3;9,2;0
18:43:30;3,60;-0,20;0,0;1,22;1,20;8,9;7,8;8,3;9,2;0
18:44:00;3,60;0,10;0,0;1,14;1,15;8,9;7,8;8,3;9,2;0
18:44:30;3,60;0,40;0,0;1,10;1,14;8,9;7,8;8,3;9,2;0
18:45:00;3,60;0,20;2,3;1,15;1,17;8,9;7,8;8,2;9,2;23
18:45:30;3,60;-1,40;4,9;1,27;1,13;8,9;7,8;8,3;9,2;49
18:46:00;3,60;-1,50;8,1;1,27;1,12;8,9;7,8;8,3;9,2;81
18:46:30;3,60;-1,50;8,1;1,28;1,13;8,9;7,8;8,3;9,2;81
18:47:00;3,60;-1,60;8,2;1,29;1,13;8,9;7,8;8,3;9,2;82
18:47:30;3,60;-1,50;8,3;1,29;1,14;8,9;7,9;8,3;9,2;83
18:48:00;3,50;-1,60;8,3;1,30;1,14;8,8;8,0;8,3;9,2;83
18:48:30;3,50;-1,60;8,5;1,30;1,14;8,8;8,1;8,3;9,2;85
